OriginalName,AuthorID,Domain,Num
"Echterhoff, Gerald",57202624304,Acculturation; Emigrants and Immigrants; National Identification,2
"Echterhoff, Gerald",57202624304,Reaction Time; Joint Tasks; Selection Response,1
"Echterhoff, Gerald",57202624304,ESS; Immigration Policy; Emigration And Immigration,1
"Echterhoff, Gerald",57202624304,Workplace; Spiritual Leadership; Organizational Citizenship Behavior,1
"Echterhoff, Gerald",57202624304,Jealousy; Romantic Relationships; Emotion,1
"Echterhoff, Gerald",57202624304,Time Travel; Episodic Memory; Cognition,1
"Jebari, Joseph",57202872496,Flocking; Collective Motion; Animals,1
"Jebari, Joseph",57202872496,Expressivism; Moral Realism; Morality,1
"Jebari, Joseph",57202872496,Wrong Kind of Reasons; Ethical Theory; Emotion,1
"Jebari, Joseph",57202872496,Climate Change; Stratosphere; Aerosols,1
"Jebari, Joseph",57202872496,Cognitive Penetration; Free Energy; Visual Cortex,1
"Ward, Zina B.",57208771868,Morality; Situationism; Gilbert Harman,1
"Ward, Zina B.",57208771868,Objectivity; Helen Longino; Values in Science,1
"Machery, Edouard",12775821900,Experimental Philosophy; Knobe Effect; Cultural Background,12
"Machery, Edouard",12775821900,Reproducibility; Open Science; P-Value,6
"Machery, Edouard",12775821900,Moral Judgement; Emotion; Disgust,4
"Machery, Edouard",12775821900,Cultural Background; Duncan Pritchard; Virtue Epistemology,2
"Machery, Edouard",12775821900,Epigenetics; Developmental Systems Theory; Evolutionary Developmental Biology,2
"Machery, Edouard",12775821900,Implicit Attitude; Implicit Measures; Avoidance Conditioning,1
"Machery, Edouard",12775821900,Gender Stereotypes; Preschool Children; Group Norm,1
"Machery, Edouard",12775821900,Objectification; Body Image; Social Media,1
"Machery, Edouard",12775821900,Singular Thought; Proper Names; Millianism,1
"Machery, Edouard",12775821900,Medical Writing; Biomedical Research; Co-Authorship,1
"Machery, Edouard",12775821900,Causal Learning; Illusory Correlation; Causal,1
"Machery, Edouard",12775821900,Capgras Syndrome; Delusions; Monothematic,1
"Machery, Edouard",12775821900,Aesthetic Value; Beautician; Artification,1
"Machery, Edouard",12775821900,Morality; Situationism; Gilbert Harman,1
"Machery, Edouard",12775821900,Psychiatry; Naturalistic Theory; Philosophy of Medicine,1
"Machery, Edouard",12775821900,Tanna; Living Things; Preschool Children,1
"Machery, Edouard",12775821900,Mechanistic Explanation; Causality; Explanandum,1
"Machery, Edouard",12775821900,Dehumanization; Essentialism; Young Adult,1
"Azevedo, Ruben T.",55199955500,Interoception; Insula; Emotion,7
"Azevedo, Ruben T.",55199955500,Virtual Reality; Personal Space; Multisensory Integration,2
"Azevedo, Ruben T.",55199955500,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Azevedo, Ruben T.",55199955500,Negotiation Style; Conflict Management; Emotion,1
"Azevedo, Ruben T.",55199955500,Emotion; Cultural Geography; Field Work,1
"Azevedo, Ruben T.",55199955500,Aesthetic Value; Abstract Art; Artwork,1
"Azevedo, Ruben T.",55199955500,Dehumanization; Essentialism; Young Adult,1
"Tsakiris, Manos",8612330500,Interoception; Insula; Emotion,20
"Tsakiris, Manos",8612330500,Virtual Reality; Personal Space; Multisensory Integration,9
"Tsakiris, Manos",8612330500,Self Concept; Self-Reference; Theory of Mind,3
"Tsakiris, Manos",8612330500,Psychoanalysis; Metapsychology; Neurosciences,2
"Tsakiris, Manos",8612330500,Electroencephalogram; Imitation; Action Understanding,1
"Tsakiris, Manos",8612330500,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Tsakiris, Manos",8612330500,Facial Expression; Emotion; Attentional Bias,1
"Tsakiris, Manos",8612330500,Emotion; Cultural Geography; Field Work,1
"Tsakiris, Manos",8612330500,Vascularized Composite Allotransplantation; Facial Transplantation; Composite Graft,1
"Tsakiris, Manos",8612330500,Moral Judgement; Emotion; Disgust,1
"Tsakiris, Manos",8612330500,Cognitive Science of Religion; Economic Beliefs; Cultural Background,1
"Tsakiris, Manos",8612330500,Aesthetic Value; Abstract Art; Artwork,1
"Tsakiris, Manos",8612330500,Empathy; Emotional Contagion; Perspective Taking,1
"Tsakiris, Manos",8612330500,Enactivism; Neurophenomenology; Emotion,1
"Tsakiris, Manos",8612330500,Haptics; Robot; Human-Robot Interaction,1
"Tsakiris, Manos",8612330500,Cognitive Penetration; Free Energy; Visual Cortex,1
"Tsakiris, Manos",8612330500,Dehumanization; Essentialism; Young Adult,1
"Tsakiris, Manos",8612330500,Monitoring; Associative Duties; Moral Rights,1
"Fernández-Berrocal, Pablo",6603121863,Emotional Intelligence; Job Performance; Emotion,24
"Fernández-Berrocal, Pablo",6603121863,Psychopathy; Conduct Disorder; Antisocial Behavior,4
"Fernández-Berrocal, Pablo",6603121863,Psychological Support; Mindfulness; COVID-19,4
"Fernández-Berrocal, Pablo",6603121863,Theory of Mind; Preschool Children; Mindreading,2
"Fernández-Berrocal, Pablo",6603121863,Mindfulness Meditation; Mindfulness; Inner Experience,1
"Fernández-Berrocal, Pablo",6603121863,Temperament; Parenting; Preschool Children,1
"Fernández-Berrocal, Pablo",6603121863,Facial Expression; Emotion; Attentional Bias,1
"Fernández-Berrocal, Pablo",6603121863,Cognition; Pan Troglodytes; Gestural Communication,1
"Fernández-Berrocal, Pablo",6603121863,Inhibitory Control; Proactive Inhibition; Electroencephalogram,1
"Fernández-Berrocal, Pablo",6603121863,Cognitive Reserve; Dementia; Cognition,1
"Fernández-Berrocal, Pablo",6603121863,Emotion; Evoked Potentials; Cognitive Strategies,1
"Fernández-Berrocal, Pablo",6603121863,Traumatic Brain Injury; Caregivers; Rehabilitation,1
"Fernández-Berrocal, Pablo",6603121863,Machiavellianism; Psychopathy; Triad,1
"Fernández-Berrocal, Pablo",6603121863,Aggression; Verbal Hostility; Anger,1
"Fernández-Berrocal, Pablo",6603121863,Delphi Method; Content Validity; Internal Consistency,1
"Fernández-Berrocal, Pablo",6603121863,Attention Deficit Hyperactivity Disorder; Spinners; Idea Generation,1
"Fernández-Berrocal, Pablo",6603121863,Self-Control; Undergraduate Student; Competency Model,1
"Cabello, Rosario",55154696300,Emotional Intelligence; Job Performance; Emotion,11
"Cabello, Rosario",55154696300,Psychopathy; Conduct Disorder; Antisocial Behavior,3
"Cabello, Rosario",55154696300,Temperament; Parenting; Preschool Children,1
"Cabello, Rosario",55154696300,Cognition; Pan Troglodytes; Gestural Communication,1
"Cabello, Rosario",55154696300,Inhibitory Control; Proactive Inhibition; Electroencephalogram,1
"Cabello, Rosario",55154696300,Cognitive Reserve; Dementia; Cognition,1
"Cabello, Rosario",55154696300,Emotion; Evoked Potentials; Cognitive Strategies,1
"Cabello, Rosario",55154696300,Machiavellianism; Psychopathy; Triad,1
"Cabello, Rosario",55154696300,Self-Control; Undergraduate Student; Competency Model,1
"Cabello, Rosario",55154696300,Psychological Support; Mindfulness; COVID-19,1
"Gutiérrez-Cobo, María José",57189590991,Emotional Intelligence; Job Performance; Emotion,11
"Gutiérrez-Cobo, María José",57189590991,Psychopathy; Conduct Disorder; Antisocial Behavior,3
"Gutiérrez-Cobo, María José",57189590991,Temperament; Parenting; Preschool Children,1
"Gutiérrez-Cobo, María José",57189590991,Facial Expression; Emotion; Attentional Bias,1
"Gutiérrez-Cobo, María José",57189590991,Category Learning; Concept Formation; Exemplar-Based,1
"Gutiérrez-Cobo, María José",57189590991,Cognition; Pan Troglodytes; Gestural Communication,1
"Gutiérrez-Cobo, María José",57189590991,Inhibitory Control; Proactive Inhibition; Electroencephalogram,1
"Gutiérrez-Cobo, María José",57189590991,Cognitive Reserve; Dementia; Cognition,1
"Gutiérrez-Cobo, María José",57189590991,Emotion; Evoked Potentials; Cognitive Strategies,1
"Gutiérrez-Cobo, María José",57189590991,Machiavellianism; Psychopathy; Triad,1
"Freese, Jeremy",57205865660,Personality Development; Conscientiousness; Longitudinal Studies,1
"Freese, Jeremy",57205865660,Reproducibility; Open Science; P-Value,1
"Freese, Jeremy",57205865660,Hunter-gatherers; Grandparents; Biological Evolution,1
"Freese, Jeremy",57205865660,Education; Mainline Protestant; Religious Groups,1
"Freese, Jeremy",57205865660,Transfer Of Learning; Input Devices; Internet of Things,1
"Hulleman, Johan",6601997147,Mammography; Calcinosis; Computer-Aided Diagnosis,4
"Hulleman, Johan",6601997147,Visual Search; Distractor; Young Adult,2
"Hulleman, Johan",6601997147,Breast Density; Mammography; Cancer Risk,2
"Hulleman, Johan",6601997147,Journalism; News; Social Media,1
"Hulleman, Johan",6601997147,Magnocellular; Schizophrenia; Perceptual Organization,1
"Olivers, Christian N L",6603803862,Visual Search; Distractor; Young Adult,17
"Olivers, Christian N L",6603803862,Visual Working Memory; Short-Term Memory; Young Adult,14
"Olivers, Christian N L",6603803862,Spatial Attention; Stimulus Processing; Electroencephalogram,3
"Olivers, Christian N L",6603803862,Visual Cortex; Functional Magnetic Resonance Imaging; Brain Mapping,3
"Olivers, Christian N L",6603803862,Interval Timing; Time Perception; Young Adult,2
"Olivers, Christian N L",6603803862,Binoculars; Suppression; Bistable,2
"Olivers, Christian N L",6603803862,Change Blindness; Eye Movements; Long-Term Memory,2
"Olivers, Christian N L",6603803862,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Olivers, Christian N L",6603803862,Journalism; News; Social Media,1
"Olivers, Christian N L",6603803862,Line; Cebus; Psychophysical,1
"Olivers, Christian N L",6603803862,Crowding; Young Adult; Fovea,1
"Olivers, Christian N L",6603803862,Perceptual Issues; Neural Correlates of Consciousness; Consciousness,1
"Olivers, Christian N L",6603803862,William Shakespeare; Henry IV; Dramatist,1
"Kootstra, Gerrit Jan",35785901800,Syntax; Sentence Production; Prepositional Object,6
"Kootstra, Gerrit Jan",35785901800,Bilingualism; Bilingual Aphasia; Monolingual,2
"Kootstra, Gerrit Jan",35785901800,Electroencephalogram; Left Anterior Negativity; Syntactic Processing,1
"Kootstra, Gerrit Jan",35785901800,Age of Acquisition; Young Adult; Psycholinguistics,1
"Kootstra, Gerrit Jan",35785901800,Rayleigh Distribution; Record Values; Reliability Function,1
"Rossi, Eleonora",57213429345,Syntax; Sentence Production; Prepositional Object,1
"Maldonado, Mora",56144505200,Scalar Implicature; Negation; Presupposition,3
"Maldonado, Mora",56144505200,Syntax; Sentence Production; Prepositional Object,3
"Maldonado, Mora",56144505200,Social Categorization; Young Adult; Hesitation,1
"Spector, Benjamin",37089624600,Scalar Implicature; Negation; Presupposition,5
"Spector, Benjamin",37089624600,Syntax; Sentence Production; Prepositional Object,2
"Spector, Benjamin",37089624600,Logical Pluralism; Deflationist; Proof-theoretic Semantics,1
"Spector, Benjamin",37089624600,Predicate; Adjectives; Mandarin Chinese,1
"Spector, Benjamin",37089624600,Antonyms; Negation; Psycholinguistics,1
"Chemla, Emmanuel",26535556100,Scalar Implicature; Negation; Presupposition,14
"Chemla, Emmanuel",26535556100,Antipredatory Behavior; Communication; Mobbing,2
"Chemla, Emmanuel",26535556100,Logical Pluralism; Deflationist; Proof-theoretic Semantics,2
"Chemla, Emmanuel",26535556100,Co-speech Gestures; Preschool Children; Iconic,2
"Chemla, Emmanuel",26535556100,Syntax; Sentence Production; Prepositional Object,2
"Chemla, Emmanuel",26535556100,Preschool Children; Lexical Development; Mutual Exclusivity,1
"Chemla, Emmanuel",26535556100,Sign Language; Hearing Impairment; Iconicity,1
"Chemla, Emmanuel",26535556100,Cognition; Pan Troglodytes; Gestural Communication,1
"Chemla, Emmanuel",26535556100,Iterated Learning; Evolution of Language; Communication,1
"Chemla, Emmanuel",26535556100,Object Permanence; Infant Perception; Child Development,1
"Chemla, Emmanuel",26535556100,Predicate; Adjectives; Mandarin Chinese,1
"Chemla, Emmanuel",26535556100,Grammaticality; Knowledge Graph; Gradience,1
"Chemla, Emmanuel",26535556100,Social Categorization; Young Adult; Hesitation,1
"Park, Joonkoo",23474638100,Numerosity; Number Line; Approximate,17
"Park, Joonkoo",23474638100,Facial Recognition; Numerosity; Face Processing,3
"Park, Joonkoo",23474638100,Mental Number Line; Number Processing; Mathematics,2
"Park, Joonkoo",23474638100,Pure Alexia; Brain Mapping; Word Forms,1
"DeWind, Nick K.",55151359000,Numerosity; Number Line; Approximate,4
"DeWind, Nick K.",55151359000,Mental Number Line; Number Processing; Mathematics,2
"Brannon, Elizabeth M.",7004050009,Numerosity; Number Line; Approximate,14
"Brannon, Elizabeth M.",7004050009,Mental Number Line; Number Processing; Mathematics,4
"Brannon, Elizabeth M.",7004050009,Risky Decision Making; Pathological Gambling; Reward,1
"Brannon, Elizabeth M.",7004050009,Pure Alexia; Brain Mapping; Word Forms,1
"Brannon, Elizabeth M.",7004050009,Spatial Reorientation; Maze; Animals,1
"Pepperberg, Irene M.",7004871840,Numerosity; Number Line; Approximate,5
"Pepperberg, Irene M.",7004871840,Cebus; Tool Use Behavior; Animals,3
"Pepperberg, Irene M.",7004871840,Cognition; Pan Troglodytes; Gestural Communication,2
"Pepperberg, Irene M.",7004871840,Great Apes; Human Language; Animals,2
"Pepperberg, Irene M.",7004871840,Delay Discounting; Reward; Impulsiveness,1
"Pepperberg, Irene M.",7004871840,Object Permanence; Infant Perception; Child Development,1
"Pepperberg, Irene M.",7004871840,Columbidae; Abstract Concepts; Animals,1
"Pepperberg, Irene M.",7004871840,Animal Welfare; Nonwords; Computer Keyboards,1
"Srivastava, Nisheeth",27568147900,Collaborative Filtering; Recommender Systems; Factorization,2
"Srivastava, Nisheeth",27568147900,Programmers; Hardware; Novice,2
"Srivastava, Nisheeth",27568147900,Political Participation; Social Media; Media Use,1
"Srivastava, Nisheeth",27568147900,Cognitive Behavioral Therapy; Mental Health; Patient Health Questionnaire,1
"Srivastava, Nisheeth",27568147900,Education; Tabletop; Multi-Touch,1
"Srivastava, Nisheeth",27568147900,Concept Maps; Physics; Holistic Scoring,1
"Srivastava, Nisheeth",27568147900,Mental Recall; Recollection; Associative Recognition,1
"Srivastava, Nisheeth",27568147900,Drift-Diffusion Model; Decision Making; Mathematical Psychology,1
"Srivastava, Nisheeth",27568147900,Transfer Of Learning; Coordinate Descent; Convex Minimization,1
"Srivastava, Nisheeth",27568147900,Self-Control; Ego; Depletion,1
"Srivastava, Nisheeth",27568147900,Magnitude Estimation Method; Psychophysical; Experimental Psychology,1
"Srivastava, Nisheeth",27568147900,Decisions from Experience; Decision Making; Instance-Based Learning,1
"Srivastava, Nisheeth",27568147900,Body Shape; Avatar; Anthropometry,1
"Srinivasan, Narayanan",57213957268,Mindfulness Meditation; Mindfulness; Inner Experience,5
"Srinivasan, Narayanan",57213957268,Interval Timing; Time Perception; Young Adult,5
"Srinivasan, Narayanan",57213957268,Young Adult; Benjamin Libet; Voluntary Action,4
"Srinivasan, Narayanan",57213957268,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,2
"Srinivasan, Narayanan",57213957268,Facial Expression; Emotion; Attentional Bias,2
"Srinivasan, Narayanan",57213957268,Endowment Effect; Community Participation; Reference Dependence,2
"Srinivasan, Narayanan",57213957268,Contingent Valuation; Ecosystem Services; Willingness to Pay,1
"Srinivasan, Narayanan",57213957268,Attentional Bias; Social Phobia; Anxiety,1
"Srinivasan, Narayanan",57213957268,Negativity; Evoked Potentials; Electroencephalogram,1
"Srinivasan, Narayanan",57213957268,Binoculars; Suppression; Bistable,1
"Srinivasan, Narayanan",57213957268,Stroop Test; Cognitive Control; Executive Function,1
"Srinivasan, Narayanan",57213957268,Self Concept; Self-Reference; Theory of Mind,1
"Srinivasan, Narayanan",57213957268,Prosody; Facial Expression; Emotion,1
"Srinivasan, Narayanan",57213957268,Electroencephalography; Neurofeedback; Involutional Depression,1
"Srinivasan, Narayanan",57213957268,Enactivism; Neurophenomenology; Emotion,1
"Srinivasan, Narayanan",57213957268,Self-Control; Ego; Depletion,1
"Srinivasan, Narayanan",57213957268,Facial Expression; Mimicry; Emotion,1
"Srinivasan, Narayanan",57213957268,Perceptual Issues; Neural Correlates of Consciousness; Consciousness,1
"Srinivasan, Narayanan",57213957268,Dual Task; Psychological Refractory Periods; Multitasking,1
"Srinivasan, Narayanan",57213957268,Magnitude Estimation Method; Psychophysical; Experimental Psychology,1
"Srinivasan, Narayanan",57213957268,Prosocial Behavior; Charitable Giving; Empathy,1
"Srinivasan, Narayanan",57213957268,Decision Making; Selfishness; Social Dilemma,1
"Srinivasan, Narayanan",57213957268,Summary Statistic; Young Adult; Ensemble,1
"Srinivasan, Narayanan",57213957268,Blood Libel; National Symbols; Patriotism,1
"Stoianov, Ivilin Peev",14834568000,Animals; Entorhinal Cortex; Cognitive Map,2
"Stoianov, Ivilin Peev",14834568000,Phonetics; Masked Priming; Letter Transpositions,1
"Stoianov, Ivilin Peev",14834568000,Augmented Reality; Education; Online Learning,1
"Stoianov, Ivilin Peev",14834568000,Numerosity; Number Line; Approximate,1
"Stoianov, Ivilin Peev",14834568000,Morphological Priming; Lexical Decision Task; Psycholinguistics,1
"Stoianov, Ivilin Peev",14834568000,Pure Alexia; Brain Mapping; Word Forms,1
"Stoianov, Ivilin Peev",14834568000,Respiratory Sinus Arrhythmia; Heart Rate Variability; Autonomic Nervous System,1
"Stoianov, Ivilin Peev",14834568000,Cognitive Penetration; Free Energy; Visual Cortex,1
"Acedo-Carmona, Cristina",56805134100,Punishment; Ultimatum Game; Guilt Aversion,1
"Acedo-Carmona, Cristina",56805134100,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,1
"Acedo-Carmona, Cristina",56805134100,Aesthetic Value; Abstract Art; Artwork,1
"Gomila, Antoni",6506464396,Theory of Mind; Preschool Children; Mindreading,2
"Gomila, Antoni",6506464396,Pan Troglodytes; Primates; Grooming,2
"Gomila, Antoni",6506464396,Aesthetic Value; Abstract Art; Artwork,2
"Gomila, Antoni",6506464396,Enactivism; Neurophenomenology; Emotion,2
"Gomila, Antoni",6506464396,Punishment; Ultimatum Game; Guilt Aversion,1
"Gomila, Antoni",6506464396,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,1
"Gomila, Antoni",6506464396,Electroencephalogram; Imitation; Action Understanding,1
"Gomila, Antoni",6506464396,Language Development; Verbs; First Language Acquisition,1
"Gomila, Antoni",6506464396,Amyotrophic Lateral Sclerosis; Motor Neuron Disease; Magnetic Resonance Imaging,1
"Gomila, Antoni",6506464396,Moral Judgement; Emotion; Disgust,1
"Gomila, Antoni",6506464396,Aesthetic Value; Beautician; Artification,1
"Gomila, Antoni",6506464396,Empathy; Emotional Contagion; Perspective Taking,1
"Gomila, Antoni",6506464396,Georg WF Hegel; Phenomenology of Spirit; Georg Wilhelm Friedrich Hegel,1
"Gomila, Antoni",6506464396,Experimental Philosophy; Knobe Effect; Cultural Background,1
"Gomila, Antoni",6506464396,Dance Therapy; Dancing; Parkinson Disease,1
"Gomila, Antoni",6506464396,Facial Expression; Mimicry; Emotion,1
"Boyer, Pascal",7201390372,Cognitive Science of Religion; Economic Beliefs; Cultural Background,7
"Boyer, Pascal",7201390372,Moral Judgement; Emotion; Disgust,2
"Boyer, Pascal",7201390372,Imitation; Social Learning; Preschool Children,1
"Boyer, Pascal",7201390372,Rock Art; Bushmen; Shamanism,1
"Boyer, Pascal",7201390372,Rumor; Social Media; Disinformation,1
"Boyer, Pascal",7201390372,Epigenetics; Developmental Systems Theory; Evolutionary Developmental Biology,1
"Boyer, Pascal",7201390372,Intergroup Conflict; Aggression; Outgroup,1
"Brown, Rupert",7406361954,Hate Crime; Sexual And Gender Minorities; Islamophobia,7
"Brown, Rupert",7406361954,Intergroup Contact; Outgroup; Prejudices,6
"Brown, Rupert",7406361954,In-Group; Social Identification; Favoritism,5
"Brown, Rupert",7406361954,Acculturation; Emigrants and Immigrants; National Identification,3
"Brown, Rupert",7406361954,Refugees; Asylum; Mental Health,2
"Brown, Rupert",7406361954,Posttraumatic Stress Disorder; Military Veterans; National Guard,1
"Brown, Rupert",7406361954,Implicit Attitude; Implicit Measures; Avoidance Conditioning,1
"Brown, Rupert",7406361954,Self-Construal; Emotion; Individualism/Collectivism,1
"Brown, Rupert",7406361954,Stereotype Threat; Scanning Transmission Electron Microscopy; Competence Beliefs,1
"Brown, Rupert",7406361954,Intergroup; Collective Guilt; Forgiveness,1
"Brown, Rupert",7406361954,Prosocial Behavior; Charitable Giving; Empathy,1
"Brown, Rupert",7406361954,Emigration And Immigration; Resettlement; Asylum,1
"Brown, Rupert",7406361954,Refugees; Migrant Workers; Asylum,1
"Brown, Rupert",7406361954,Social Identification; Group Membership; Well-Being,1
"Eldar, Eran",23004344800,Magnetic Resonance Imaging; Prediction Error; Reward,6
"Eldar, Eran",23004344800,Attention Deficit Hyperactivity Disorder; Young Adult; Comorbidity,1
"Eldar, Eran",23004344800,Animals; Entorhinal Cortex; Cognitive Map,1
"Eldar, Eran",23004344800,Obsessive Compulsive Disorder; Obsessions; Cultural Background,1
"Eldar, Eran",23004344800,Drift-Diffusion Model; Decision Making; Mathematical Psychology,1
"Eldar, Eran",23004344800,Emotion; Involutional Depression; Facial Expression,1
"Eldar, Eran",23004344800,Habit Formation; Animals; Habitual,1
"Eldar, Eran",23004344800,Reward; Ventral Tegmentum; Tagging,1
"Eldar, Eran",23004344800,Psychopathology; Network Analysis; Involutional Depression,1
"Cohen, Jonathan D.",54992680400,Drift-Diffusion Model; Decision Making; Mathematical Psychology,5
"Cohen, Jonathan D.",54992680400,Magnetic Resonance Imaging; Prediction Error; Reward,2
"Cohen, Jonathan D.",54992680400,Delay Discounting; Reward; Impulsiveness,2
"Cohen, Jonathan D.",54992680400,Visual Cortex; Functional Magnetic Resonance Imaging; Brain Mapping,2
"Cohen, Jonathan D.",54992680400,Locus Ceruleus; Norepinephrine; Animals,2
"Cohen, Jonathan D.",54992680400,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,1
"Cohen, Jonathan D.",54992680400,Young Adult; Verbal Short-Term Memory; Articulatory Suppression,1
"Cohen, Jonathan D.",54992680400,Object Detection; Deep Learning; IOU,1
"Cohen, Jonathan D.",54992680400,Episodic Memory; Magnetic Resonance Imaging; Parietal Lobe,1
"Cohen, Jonathan D.",54992680400,Stroop Test; Cognitive Control; Executive Function,1
"Cohen, Jonathan D.",54992680400,Implementation Intentions; Episodic Memory; Cues,1
"Cohen, Jonathan D.",54992680400,Neurofeedback; Attention Deficit Hyperactivity Disorder; Electroencephalogram,1
"Cohen, Jonathan D.",54992680400,Discounting; Intertemporal Choice; Present Bias,1
"Cohen, Jonathan D.",54992680400,Functional Magnetic Resonance Imaging; Familywise Error Rate; Brain Mapping,1
"Cohen, Jonathan D.",54992680400,High-Dimensional; Covariance Estimation; Variance Covariance Matrix,1
"Cohen, Jonathan D.",54992680400,Reinforcement Learning; Transfer Of Learning; Markov Decision Process,1
"Cohen, Jonathan D.",54992680400,Self-Control; Ego; Depletion,1
"Cohen, Jonathan D.",54992680400,Persistence; Simplicial Complex; Homology,1
"Cohen, Jonathan D.",54992680400,Cognitive Architecture; ACT-R; Artificial Intelligence,1
"Cohen, Jonathan D.",54992680400,Neuron; Regular Languages; Connectionist,1
"Cohen, Jonathan D.",54992680400,Dual Task; Psychological Refractory Periods; Multitasking,1
"Cohen, Jonathan D.",54992680400,Hadwiger's Conjecture; Connected Graph; Graph,1
"Cohen, Jonathan D.",54992680400,Decision Making; Selfishness; Social Dilemma,1
"Cohen, Jonathan D.",54992680400,Decisions from Experience; Decision Making; Instance-Based Learning,1
"Cohen, Jonathan D.",54992680400,Contextuality; Mathematical Psychology; Reaction Time,1
"Niv, Yael",22958379700,Magnetic Resonance Imaging; Prediction Error; Reward,19
"Niv, Yael",22958379700,Animals; Entorhinal Cortex; Cognitive Map,3
"Niv, Yael",22958379700,Habit Formation; Animals; Habitual,3
"Niv, Yael",22958379700,Animals; Extinction; Basolateral Amygdala,2
"Niv, Yael",22958379700,Visual Cortex; Functional Magnetic Resonance Imaging; Brain Mapping,2
"Niv, Yael",22958379700,Cognitive Behavioral Therapy; Mental Health; Patient Health Questionnaire,1
"Niv, Yael",22958379700,Category Learning; Concept Formation; Exemplar-Based,1
"Niv, Yael",22958379700,Animals; Arcuate Nucleus; Agouti-Related Protein,1
"Niv, Yael",22958379700,Visual Working Memory; Short-Term Memory; Young Adult,1
"Niv, Yael",22958379700,Drift-Diffusion Model; Decision Making; Mathematical Psychology,1
"Niv, Yael",22958379700,Research Personnel; Research Productivity; Women in Science,1
"Niv, Yael",22958379700,COVID-19; Ventilators; Corpuscular Radiation,1
"Niv, Yael",22958379700,Emotion; Involutional Depression; Facial Expression,1
"Niv, Yael",22958379700,Line; Cebus; Psychophysical,1
"Niv, Yael",22958379700,Psychiatry; Psychiatric Treatment; Psychotic Disorders,1
"Niv, Yael",22958379700,Periodic Table; the Public; Chemistry,1
"Faber, Nadira S.",56490343700,Moral Judgement; Emotion; Disgust,3
"Faber, Nadira S.",56490343700,Social Dominance Orientation; Authoritarianism; Political Attitudes,2
"Faber, Nadira S.",56490343700,Emotion; Basolateral Amygdala; Hydrocortisone,2
"Faber, Nadira S.",56490343700,Prescription Drug Monitoring Programs; Narcotic Analgesic Agent; Morphinomimetic Agent,1
"Faber, Nadira S.",56490343700,Punishment; Ultimatum Game; Guilt Aversion,1
"Faber, Nadira S.",56490343700,Anti-Bacterial Agents; Prescribing; Respiratory Tract Infections,1
"Faber, Nadira S.",56490343700,Magnetic Resonance Imaging; Prediction Error; Reward,1
"Faber, Nadira S.",56490343700,Vaccine Hesitancy; Measles; Anti-Vaccination Movement,1
"Faber, Nadira S.",56490343700,Social Values; Public Goods; Prisoner's Dilemma Game,1
"Faber, Nadira S.",56490343700,Caffeine; Alertness; Young Adult,1
"Faber, Nadira S.",56490343700,Prosocial Behavior; Charitable Giving; Empathy,1
"Faber, Nadira S.",56490343700,Mind Uploading; Existential Risk; Artificial Intelligence,1
"Savulescu, Julian",17636214600,Rationing; Scarce Medical Resources; COVID-19,10
"Savulescu, Julian",17636214600,Vaccine Hesitancy; Measles; Anti-Vaccination Movement,8
"Savulescu, Julian",17636214600,Biobank; Exome; Genetic Testing,7
"Savulescu, Julian",17636214600,Equality; Equality of Opportunities; Basic Income,7
"Savulescu, Julian",17636214600,Assisted Suicide; Euthanasia; Dying,6
"Savulescu, Julian",17636214600,Moral Judgement; Emotion; Disgust,6
"Savulescu, Julian",17636214600,Bioethical Issues; Transhumanism; John Harris,6
"Savulescu, Julian",17636214600,Genome; CRISPR Associated Endonuclease Cas9; Gene Editing,5
"Savulescu, Julian",17636214600,Procreative Beneficence; Non-Identity Problem; Morality,5
"Savulescu, Julian",17636214600,Payment Practices; Payment; Phase 1 Clinical Trial,5
"Savulescu, Julian",17636214600,Brain Depth Stimulation; Personal Identity; Affordances,5
"Savulescu, Julian",17636214600,Cell-Free Nucleic Acids; Pregnancy; Prenatal Diagnosis,4
"Savulescu, Julian",17636214600,Decision Making; Life-Sustaining Treatment; Ethics Consultation,4
"Savulescu, Julian",17636214600,Conscientious Objection; Conscience; Abortion,4
"Savulescu, Julian",17636214600,Antibiotic Resistance; Global Health; Anti-Bacterial Agents,4
"Savulescu, Julian",17636214600,Nasopharyngeal Swabs; Serologic Tests; COVID-19,4
"Savulescu, Julian",17636214600,Patient Selection; Recruiting; Enrollment,3
"Savulescu, Julian",17636214600,Preimplantation Genetic Diagnosis; Aneuploidy; Blastocyst,3
"Savulescu, Julian",17636214600,Gender Dysphoria; Transgender Persons; Transsexualism,3
"Savulescu, Julian",17636214600,Machine Ethics; Artificial Intelligence; Roboethics,3
"Savulescu, Julian",17636214600,Prescription Drug Monitoring Programs; Narcotic Analgesic Agent; Morphinomimetic Agent,2
"Savulescu, Julian",17636214600,End of Life Care; Intensive Care Units; Life-Sustaining Treatment,2
"Savulescu, Julian",17636214600,Nocebo Effect; Placebos; Expectancy,2
"Savulescu, Julian",17636214600,Interneurons; Organoids; Animals,2
