AuthorName1,AuthorID1,AuthorName2,AuthorID2,Num
"Mercier, Hugo",15058239700,"Lakshmanan, Usha",6506280017,0
"Mercier, Hugo",15058239700,"Pilot, Zachary",57494985800,0
"Mercier, Hugo",15058239700,"Menneer, Tamaryn",23012600500,0
"Mercier, Hugo",15058239700,"Godwin, Hayward J.",7005586351,0
"Mercier, Hugo",15058239700,"Liversedge, Simon P.",6701527784,0
"Mercier, Hugo",15058239700,"Hillstrom, Anne P.",36901473700,0
"Mercier, Hugo",15058239700,"Benson, Valerie",24330546500,0
"Mercier, Hugo",15058239700,"Reichle, Erik D.",6602766587,0
"Mercier, Hugo",15058239700,"Donnelly, Nick",7005254098,0
"Mercier, Hugo",15058239700,"Meyer, Antje S.",7401839760,0
"Mercier, Hugo",15058239700,"Oda, Ryo",56277585700,0
"Mercier, Hugo",15058239700,"Sprouse, Jon",25825610700,0
"Mercier, Hugo",15058239700,"Almeida, Diogo",55445667700,0
"Mercier, Hugo",15058239700,"Wu, Rachel",57213489653,0
"Mercier, Hugo",15058239700,"Zhao, Jiaying",55837186700,0
"Mercier, Hugo",15058239700,"Dux, Paul E.",7004246809,0
"Mercier, Hugo",15058239700,"Franz, Elizabeth A.",7006485082,0
"Mercier, Hugo",15058239700,"Hornsey, Matthew J.",6701768949,0
"Mercier, Hugo",15058239700,"Jetten, Jolanda",7003316543,0
"Mercier, Hugo",15058239700,"Huntsinger, Jeffrey R.",24833004200,0
"Mercier, Hugo",15058239700,"Storbeck, Justin",9249604700,0
"Mercier, Hugo",15058239700,"Mudrik, Liad",57203920329,0
"Mercier, Hugo",15058239700,"Nijstad, Bernard A.",6506090416,0
"Mercier, Hugo",15058239700,"De Dreu, Carsten K W",7004919593,0
"Mercier, Hugo",15058239700,"Glowacki, Luke",55029988600,0
"Mercier, Hugo",15058239700,"Wrangham, Richard W.",7003697368,0
"Mercier, Hugo",15058239700,"Strange, Bryan A.",6602104707,0
"Mercier, Hugo",15058239700,"Galarza-Vallejo, Ana",57204064048,0
"Mercier, Hugo",15058239700,"Pascual-Leone, Juan",6701693145,0
"Mercier, Hugo",15058239700,"Pascual-Leone, Antonio",13205679100,0
"Mercier, Hugo",15058239700,"Arsalidou, Marie",26665961200,0
"Mercier, Hugo",15058239700,"Zaretsky, Ari E.",6701340527,0
"Mercier, Hugo",15058239700,"Vuilleumier, Patrik",57200075380,0
"Mercier, Hugo",15058239700,"Lenti Boero, Daniela",6603387054,0
"Mercier, Hugo",15058239700,"Bastian, Brock",7005685014,0
"Mercier, Hugo",15058239700,"Dunham, Yarrow",14630304300,0
"Mercier, Hugo",15058239700,"Sarkar, Sahotra",57212202531,0
"Mercier, Hugo",15058239700,Dunn B.D.,10140233000,0
"Mercier, Hugo",15058239700,Lawrence N.S.,55983493400,0
"Mercier, Hugo",15058239700,Milton F.N.,24335612100,0
"Mercier, Hugo",15058239700,Verbruggen F.,6603439034,0
"Mercier, Hugo",15058239700,Stevens T.,55804860800,0
"Mercier, Hugo",15058239700,McAndrew A.,55332655000,0
"Mercier, Hugo",15058239700,Yeates F.,55815505100,0
"Mercier, Hugo",15058239700,"Schmidt, Colin T.",14036157300,0
"Mercier, Hugo",15058239700,"Girard, Todd A.",7007128562,0
"Mercier, Hugo",15058239700,"Harrisona, Justin M. D.",55955517400,0
"Mercier, Hugo",15058239700,"Kirov, Roumen",6601944862,0
"Durrheim, Kevin",7004220831,"Bowen, Jeffrey D.",56245026900,0
"Durrheim, Kevin",7004220831,"Ehrlich, Gaven A.",56719226100,0
"Durrheim, Kevin",7004220831,"Mann, Thomas C.",56566171800,0
"Durrheim, Kevin",7004220831,"Middlewood, Brianna",56003195700,0
"Durrheim, Kevin",7004220831,"Roberts, Ian D.",56321327000,0
"Durrheim, Kevin",7004220831,"Eyink, Julie",57191962783,0
"Durrheim, Kevin",7004220831,"Fetterolf, Janell C.",37076877300,0
"Durrheim, Kevin",7004220831,"Gonzalez, Fausto",57203920489,0
"Durrheim, Kevin",7004220831,"Garrido, Carlos O.",55884218400,0
"Durrheim, Kevin",7004220831,"Kim, Jinhyung",56358414800,0
"Durrheim, Kevin",7004220831,"Porte, Helene Sophrin",7005689400,0
"Durrheim, Kevin",7004220831,"Crespi, Bernard J.",7006487408,0
"Durrheim, Kevin",7004220831,"Gardiner, Martin Frederick",25223058500,0
"Durrheim, Kevin",7004220831,"Winegard, Benjamin",36350354200,0
"Durrheim, Kevin",7004220831,"Geary, David C.",7102892794,0
"Durrheim, Kevin",7004220831,"Bryant, Gregory A.",10438889600,0
"Durrheim, Kevin",7004220831,"Lameira, Adriano R.",24331694400,0
"Durrheim, Kevin",7004220831,"Baron, Andrew Scott",12786999200,0
"Durrheim, Kevin",7004220831,"Khalidi, Muhammad Ali",56342215500,0
"Durrheim, Kevin",7004220831,"Mugg, Joshua",55886491400,0
"Durrheim, Kevin",7004220831,"Gray, Jacqueline M.",37019316300,0
"Durrheim, Kevin",7004220831,"Dickins, Thomas E.",6603291154,0
"Durrheim, Kevin",7004220831,"Zayas, Vivian",57204336935,0
"Durrheim, Kevin",7004220831,"Günaydin, Gül",56994332900,0
"Durrheim, Kevin",7004220831,"Pandey, Gayathri",57203617560,0
"Durrheim, Kevin",7004220831,"Bianchi, Ivana",24450367900,0
"Durrheim, Kevin",7004220831,"Bertamini, Marco",7004642557,0
"Durrheim, Kevin",7004220831,"Novick, Jared M.",7003299292,0
"Durrheim, Kevin",7004220831,"Rakow, Tim",6701854851,0
"Durrheim, Kevin",7004220831,"Stewart, Terrence C.",15835430800,0
"Durrheim, Kevin",7004220831,"Eliasmith, Chris",6603720957,0
"Durrheim, Kevin",7004220831,"Levinson, Jerrold",16491558100,0
"Durrheim, Kevin",7004220831,"McManus, Chris",7005482141,0
"Durrheim, Kevin",7004220831,"Bonnefon, Jean-François",6506569044,0
"Durrheim, Kevin",7004220831,"Girotto, Vittorio",6604024069,0
"Durrheim, Kevin",7004220831,"Heimann, Marco",55669782800,0
"Durrheim, Kevin",7004220831,"Legrenzi, Paolo",6603944613,0
"Durrheim, Kevin",7004220831,"Jost, John T.",24492154100,0
"Durrheim, Kevin",7004220831,"Stern, Chadly",55520930800,0
"Durrheim, Kevin",7004220831,"Kalkstein, David A.",55519801100,0
"Durrheim, Kevin",7004220831,"Madisona, Guy",55519831300,0
"Durrheim, Kevin",7004220831,"Ullén, Fredrik",6602870603,0
"Durrheim, Kevin",7004220831,David Navarrete C.,7006391045,0
"Durrheim, Kevin",7004220831,"McDonald, Melissa M.",36174053600,0
"Durrheim, Kevin",7004220831,"Davis, Colin J.",57189229379,0
"Durrheim, Kevin",7004220831,"Ravid, Dorit",6701495689,0
"Durrheim, Kevin",7004220831,"Bereby-Meyer, Yoella",6602602634,0
"Durrheim, Kevin",7004220831,Runciman W.G.,7005331767,0
"Durrheim, Kevin",7004220831,"Balliet, Daniel P.",24068367200,0
"Durrheim, Kevin",7004220831,"Ijzerman, Hans",23397011000,1
"Durrheim, Kevin",7004220831,"Goudie, Andrew J.",7101905479,0
"Durrheim, Kevin",7004220831,"Gullo, Matthew J.",6701742081,0
"Durrheim, Kevin",7004220831,"Rose, Abigail K.",11139990900,0
"Durrheim, Kevin",7004220831,"Christiansen, Paul",57221973488,0
"Durrheim, Kevin",7004220831,"Cole, Jonathan C.",55090901400,0
"Durrheim, Kevin",7004220831,"Field, Matt",7201475798,0
"Durrheim, Kevin",7004220831,"Sumnall, Harry",6603085104,0
"Durrheim, Kevin",7004220831,"Lende, Daniel H.",15728031600,0
"Durrheim, Kevin",7004220831,McLaren I.P.L.,7005197430,0
"Durrheim, Kevin",7004220831,"Wills, Andy J.",35494115300,0
"Durrheim, Kevin",7004220831,Graham S.,57203643450,0
"Durrheim, Kevin",7004220831,"Fridland, Ellen",37035902000,0
"Durrheim, Kevin",7004220831,"Bolis, Dimitris",24824095400,0
"Durrheim, Kevin",7004220831,"Shimansky, Yury P.",6701364243,0
"Durrheim, Kevin",7004220831,"Schulz, Armin W.",7202259127,0
"Durrheim, Kevin",7004220831,"Simon, Dan",19738976700,0
"Durrheim, Kevin",7004220831,"Holyoak, Keith J.",7003743200,0
"Durrheim, Kevin",7004220831,"Vilas, Martina G.",57195995684,0
"Durrheim, Kevin",7004220831,"Melloni, Lucia",22938003800,0
"Durrheim, Kevin",7004220831,"Arsiwalla, Xerxes D.",12244600000,0
"Durrheim, Kevin",7004220831,"Bote, Ruben Moreno",8358059400,0
"Durrheim, Kevin",7004220831,"Verschure, Paul",7006315557,0
"Durrheim, Kevin",7004220831,"Braem, Senne",39862756800,0
"Durrheim, Kevin",7004220831,"Hommel, Bernhard",7005738313,0
"Durrheim, Kevin",7004220831,"Eronen, Markus I.",35324409300,0
"Durrheim, Kevin",7004220831,"Bringmann, Laura F.",55931645800,0
"Durrheim, Kevin",7004220831,"Gallistel, Charles R.",7004541991,0
"Durrheim, Kevin",7004220831,"Gauthier, Jon",57215326209,0
"Durrheim, Kevin",7004220831,"Loula, João",57195469726,0
"Durrheim, Kevin",7004220831,"Pollock, Eli",57196345344,0
"Durrheim, Kevin",7004220831,"Wilson, Tyler Brooke",57215313307,0
"Durrheim, Kevin",7004220831,"Wong, Catherine",57221027066,0
"Durrheim, Kevin",7004220831,"McAuliffe, William H B",57093457500,0
"Durrheim, Kevin",7004220831,Jiaqing O.,57210726022,0
"Durrheim, Kevin",7004220831,"Brüne, Martin",7102424684,0
"Durrheim, Kevin",7004220831,"Radford, Andrew N.",7102332799,0
"Durrheim, Kevin",7004220831,"Schindler, Susanne",55388249500,0
"Durrheim, Kevin",7004220831,"Fawcett, Tim W.",7006446466,0
"Durrheim, Kevin",7004220831,"Sreekumar, Vishnu",56176686600,0
"Durrheim, Kevin",7004220831,"Yim, Hyungwook",55769523100,0
"Durrheim, Kevin",7004220831,"Zaghloul, Kareem A.",7004248538,0
"Durrheim, Kevin",7004220831,"Dennis, Simon J.",7103037723,0
"Durrheim, Kevin",7004220831,"Purzycki, Benjamin Grant",36610596800,0
"Durrheim, Kevin",7004220831,"Eaton, Tayler",55911473700,0
"Durrheim, Kevin",7004220831,"Hirshleifer, David",6602877412,0
"Durrheim, Kevin",7004220831,"Teoh, Siew Hong",7102202035,0
"Durrheim, Kevin",7004220831,"Howes, Andrew",7006310014,0
"Durrheim, Kevin",7004220831,"Lewis, Richard L.",7404844671,0
"Durrheim, Kevin",7004220831,"Grahe, Jon",6602374392,1
"Durrheim, Kevin",7004220831,"Brandt, Mark J.",26533810000,1
"McCullough, Michael E.",7101948673,"Takahashi, Daniel Y.",8241472000,0
"McCullough, Michael E.",7101948673,"Ghazanfar, Asif A.",6603826604,0
"McCullough, Michael E.",7101948673,"Bartsch, Karen",7004609842,0
"McCullough, Michael E.",7101948673,"Estes, David",57206301717,0
"McCullough, Michael E.",7101948673,"Gaucher, Danielle",32667803300,0
"McCullough, Michael E.",7101948673,"Sullivan, Kathleen R.",56591543900,0
"McCullough, Michael E.",7101948673,"Gerkey, Drew",35224650100,0
"McCullough, Michael E.",7101948673,"Janoff-Bulman, Ronnie",6603810781,0
"McCullough, Michael E.",7101948673,"Carnes, Nate C.",55250501900,0
"McCullough, Michael E.",7101948673,"Wisneski, Daniel C.",34168564800,0
"McCullough, Michael E.",7101948673,"O'Gorman, Rick",23492868700,0
"McCullough, Michael E.",7101948673,"Saygin, Ayse P.",6602089152,0
"McCullough, Michael E.",7101948673,"Dick, Frederic",14522185400,0
"McCullough, Michael E.",7101948673,"Gerow, Aaron",6505897460,0
"McCullough, Michael E.",7101948673,"Kloet, Dalena Van Heugten-Van Der",55955432000,0
"McCullough, Michael E.",7101948673,"Merckelbach, Harald",55333402800,0
"McCullough, Michael E.",7101948673,"Lynnb, Steven Jay",55955275400,0
"McCullough, Michael E.",7101948673,"Stella, Federico",54399422600,0
"McCullough, Michael E.",7101948673,"Si, Bailu",26428500200,0
"McCullough, Michael E.",7101948673,"Kropff, Emilio",8725867900,0
"McCullough, Michael E.",7101948673,"Treves, Alessandro",35436608900,0
"McCullough, Michael E.",7101948673,"Terracciano, Antonio",55917617800,0
"McCullough, Michael E.",7101948673,"Chan, Wayne",37041924900,0
"McCullough, Michael E.",7101948673,"Buckingham, Gavin",14069958400,0
"McCullough, Michael E.",7101948673,"Goodale, Melvyn A.",35510995700,0
"McCullough, Michael E.",7101948673,"Dzhafarov, Ehtibar N.",7004402929,0
"McCullough, Michael E.",7101948673,"Kujala, Janne V.",23978079500,0
"McCullough, Michael E.",7101948673,"Navarro, Daniel Joseph",7004873645,0
"McCullough, Michael E.",7101948673,"Fuss, Ian",22975202300,0
"McCullough, Michael E.",7101948673,"Rasmussen, Daniel",46161499000,0
"McCullough, Michael E.",7101948673,"Roepstorff, Andreas",7005312471,0
"McCullough, Michael E.",7101948673,"Gilmore, Jonathan",14522142100,0
"McCullough, Michael E.",7101948673,"Newman, George E.",12645158000,0
"McCullough, Michael E.",7101948673,"Bordbar, Fareed",55670360900,0
"McCullough, Michael E.",7101948673,"Hohenstein, Sven",36470388300,0
"McCullough, Michael E.",7101948673,"Martelli, Marialuisa",7102723740,0
"McCullough, Michael E.",7101948673,"Burani, Cristina",6603421088,0
"McCullough, Michael E.",7101948673,"Pitchford, Nicola J.",6601967054,0
"McCullough, Michael E.",7101948673,"Van Heuven, Walter J. B.",7003726457,0
"McCullough, Michael E.",7101948673,"Kelly, Andrew N.",55488531100,0
"McCullough, Michael E.",7101948673,"Zhang, Taoli",7404374687,0
"McCullough, Michael E.",7101948673,"Ledgeway, Timothy",7004039423,0
"McCullough, Michael E.",7101948673,"Quirin, Markus",23968264400,0
"McCullough, Michael E.",7101948673,"Stapleton, Mog",26030112000,0
"McCullough, Michael E.",7101948673,"Gladden, Paul Robert",21733733600,0
"McCullough, Michael E.",7101948673,"Black, Candace Jasmine",55058323600,0
"McCullough, Michael E.",7101948673,"Buckwalter, Wesley",35745526700,0
"McCullough, Michael E.",7101948673,"Stich, Stephen",6602074957,0
"McCullough, Michael E.",7101948673,"Gold, Natalie",7004798630,0
"McCullough, Michael E.",7101948673,"Colman, Andrew M.",7005337320,0
"McCullough, Michael E.",7101948673,"Pulford, Briony D.",6603053050,0
"McCullough, Michael E.",7101948673,"Poulin-Dubois, Diane",6603731706,0
"McCullough, Michael E.",7101948673,"Khlentzos, Drew Michael",26029442600,0
"McCullough, Michael E.",7101948673,"Stevenson, Bruce",57196625366,0
"McCullough, Michael E.",7101948673,"Harris, Alison",55467052900,0
"McCullough, Michael E.",7101948673,"Cowles, Henry M.",55935978700,0
"McCullough, Michael E.",7101948673,"Kreiner, Jamie",55748955600,0
"McCullough, Michael E.",7101948673,"Lockman, Jeffrey J.",6701491116,0
"McCullough, Michael E.",7101948673,"Tamis-Lemonda, Catherine S.",7003999679,0
"McCullough, Michael E.",7101948673,"Adolph, Karen E.",7006292490,0
"McCullough, Michael E.",7101948673,"Michael, John",57214087820,0
"McCullough, Michael E.",7101948673,"De Bruin, Leon",35147620200,0
"McCullough, Michael E.",7101948673,"Maisto, Domenico",14033409700,0
"McCullough, Michael E.",7101948673,"Donnarumma, Francesco",36665940900,0
"McCullough, Michael E.",7101948673,"Rakoczy, Hannes",6603197001,0
"McCullough, Michael E.",7101948673,"Strand, Paul S.",7005205523,0
"McCullough, Michael E.",7101948673,"Zhao, Zidong",56956017600,0
"McCullough, Michael E.",7101948673,"Mildner, Judith N.",56386102500,0
"McCullough, Michael E.",7101948673,"Tamir, Diana I.",57222228454,0
"McCullough, Michael E.",7101948673,"Tamir, Diana I.",15046100400,0
"McCullough, Michael E.",7101948673,"Allard, Aurélien",57210930804,0
"McCullough, Michael E.",7101948673,"Alfredo Blakeley-Ruiz J., Jblakele@vols.utk.edu",57221748779,0
"McCullough, Michael E.",7101948673,"McClintock, Carlee S.",24169328300,0
"McCullough, Michael E.",7101948673,"Lydic, Ralph",7006420898,0
"McCullough, Michael E.",7101948673,"Baghdoyan, Helen A.",7004061619,0
"McCullough, Michael E.",7101948673,"Choo, James J.",57221744943,0
"McCullough, Michael E.",7101948673,"Hettich, Robert L.",7006786519,0
"McCullough, Michael E.",7101948673,"Bornstein, Robert F.",7102947370,0
"McCullough, Michael E.",7101948673,"Boudesseul, Jordane",56433471800,0
"McCullough, Michael E.",7101948673,"Rubiños, Cathy",56600572200,0
"McCullough, Michael E.",7101948673,"Zeitoun, Hossam",55105214200,0
"McCullough, Michael E.",7101948673,"Melkonyan, Tigran",6507181498,0
"McCullough, Michael E.",7101948673,"Del Giudice, Marco",16306594500,0
"McCullough, Michael E.",7101948673,"Delafield-Butt, Jonathan",8983874000,0
"McCullough, Michael E.",7101948673,"Trevarthen, Colwyn",6701604397,0
"McCullough, Michael E.",7101948673,"Rowe, Philip",35617880500,0
"McCullough, Michael E.",7101948673,Gillberg C.,57222662681,0
"McCullough, Michael E.",7101948673,"Johnstone, Nicola",57217236447,0
"McCullough, Michael E.",7101948673,"Kadosh, Kathrin Cohen",12243251700,0
"McCullough, Michael E.",7101948673,"Marshall, Colin",55776039300,0
"McCullough, Michael E.",7101948673,"McLoughlin, Niamh",57193387342,0
"McCullough, Michael E.",7101948673,"Van Bergen, Penny",35173770400,0
"McCullough, Michael E.",7101948673,"Aronowitz, Sara",57201260595,0
"McCullough, Michael E.",7101948673,"Bruner, Justin P.",56850046400,0
"McCullough, Michael E.",7101948673,"Elnakouri, Abdo",57200014348,0
"McCullough, Michael E.",7101948673,"McGregor, Ian",36096986000,0
"McCullough, Michael E.",7101948673,"Perfors, Amy",12139413900,0
"McCullough, Michael E.",7101948673,"Levy, Neil",7202957468,0
"McCullough, Michael E.",7101948673,"Niemi, Laura",56366548400,0
"McCullough, Michael E.",7101948673,"Salinas, Emilio",57206297818,0
"Baumard, Nicolas",36169147800,"Todd, Rebecca",15835979600,0
"Baumard, Nicolas",36169147800,"Thompson, Evan",7402849443,0
"Baumard, Nicolas",36169147800,"Reser, David H.",6602330400,0
"Baumard, Nicolas",36169147800,"Rosa, Marcello",7202546619,0
"Baumard, Nicolas",36169147800,"Aunger, Robert",6603455446,0
"Baumard, Nicolas",36169147800,"Curtis, Valerie",57206446363,0
"Baumard, Nicolas",36169147800,"Sripada, Chandra",8764377600,0
"Baumard, Nicolas",36169147800,"Swain, John D.",7102441743,0
"Baumard, Nicolas",36169147800,"Bernacer, Javier",24173099100,0
"Baumard, Nicolas",36169147800,"Balderas, Gloria",56071296100,0
"Baumard, Nicolas",36169147800,"Martinez-Valbuena, Ivan",56071594600,0
"Baumard, Nicolas",36169147800,"Pastor, Maria A.",56962720000,0
"Baumard, Nicolas",36169147800,"Murillo, Jose Ignacio",26034585500,0
"Baumard, Nicolas",36169147800,"Pfister, Hans-Rüdiger",56240888500,0
"Baumard, Nicolas",36169147800,"Böhm, Gisela",7101976797,0
"Baumard, Nicolas",36169147800,"Globus, Gordon",6603726826,0
"Baumard, Nicolas",36169147800,"Wang, Ranxiao Frances",55666518500,0
"Baumard, Nicolas",36169147800,"Street, Whitney N.",25824422500,0
"Baumard, Nicolas",36169147800,"Mani, Nivedita",16316879900,0
"Baumard, Nicolas",36169147800,"Huettig, Falk",24337902700,0
"Baumard, Nicolas",36169147800,"Syal, Supriya",36623031900,0
"Baumard, Nicolas",36169147800,"Anderson, Adam K.",7403369771,0
"Baumard, Nicolas",36169147800,"Bridgeman, Bruce",7005526940,0
"Baumard, Nicolas",36169147800,"Kaznatcheev, Artem",36069604300,0
"Baumard, Nicolas",36169147800,"Shultz, Thomas R.",7004461720,0
"Baumard, Nicolas",36169147800,"Mender, Donaldnuel M.",17233836800,0
"Baumard, Nicolas",36169147800,"Parsons, Glenn",8885502900,0
"Baumard, Nicolas",36169147800,"Carlson, Allen",7103174886,0
"Baumard, Nicolas",36169147800,"Paluck, Elizabeth Levy",8771456800,0
"Baumard, Nicolas",36169147800,"Behme, Christina",25222571600,0
"Baumard, Nicolas",36169147800,"McBride-Chang, Catherine",7003801617,0
"Baumard, Nicolas",36169147800,"Chen, Hsuan-Chih",7501613470,0
"Baumard, Nicolas",36169147800,"Kasisopa, Benjawan",36622687900,0
"Baumard, Nicolas",36169147800,"Burnham, Denis",7005177876,0
"Baumard, Nicolas",36169147800,"Reilly, Ronan",7102935760,0
"Baumard, Nicolas",36169147800,"Leppänend, Paavo",55989955700,0
"Baumard, Nicolas",36169147800,"Hamann, Stephan",57206392182,0
"Baumard, Nicolas",36169147800,"Chang, Lei",36180762700,0
"Baumard, Nicolas",36169147800,"Lu, Hui Jing",57218167962,0
"Baumard, Nicolas",36169147800,"Wu, Bao Pei",37004071300,0
"Baumard, Nicolas",36169147800,"Pisor, Anne C.",54385709800,0
"Baumard, Nicolas",36169147800,"Nickerson, Raymond S.",55952012800,0
"Baumard, Nicolas",36169147800,"De Neys, Wim",6602538358,0
"Baumard, Nicolas",36169147800,"Bender, Andrea",8719277100,0
"Baumard, Nicolas",36169147800,"Corbit, John",55314713100,0
"Baumard, Nicolas",36169147800,"Moore, Chris",56638781700,0
"Baumard, Nicolas",36169147800,"Derȩgowski, Jan B.",7003742993,0
"Baumard, Nicolas",36169147800,"Tatler, Benjamin W.",6603362273,0
"Baumard, Nicolas",36169147800,"Grafman, Jordan",57826472100,0
"Baumard, Nicolas",36169147800,"Grafman, Jordan",7102087206,0
"Baumard, Nicolas",36169147800,"Grafman, Jordan",57825456600,0
"Baumard, Nicolas",36169147800,"Persaud, Kimele",57189522975,0
"Baumard, Nicolas",36169147800,"Bass, Ilona",57194533141,0
"Baumard, Nicolas",36169147800,"Colantonio, Joseph",57215792787,0
"Baumard, Nicolas",36169147800,"MacIas, Carla",57215793320,0
"Baumard, Nicolas",36169147800,"Bonawitz, Elizabeth",19933641800,0
"Baumard, Nicolas",36169147800,"Rutz, Christian",6602450692,0
"Baumard, Nicolas",36169147800,"Hunt, Gavin R.",56276783000,0
"Baumard, Nicolas",36169147800,"Van De Cruys, Sander",55338378700,0
"Baumard, Nicolas",36169147800,"Heylighen, Francis",6602352020,0
"Baumard, Nicolas",36169147800,"Halevy, Nir",15072645700,0
"Baumard, Nicolas",36169147800,"Boudry, Maarten",35263704300,0
"Baumard, Nicolas",36169147800,"Heit, Evan",6701687414,0
"Baumard, Nicolas",36169147800,"Rotello, Caren M.",6602238672,0
"Baumard, Nicolas",36169147800,"Khalil, Elias L.",7101959953,0
"Baumard, Nicolas",36169147800,"Moran, Rani",55542790700,0
"Baumard, Nicolas",36169147800,"Tsetsos, Konstantinos",36624399500,0
"Baumard, Nicolas",36169147800,"Stagnaro, Michael N.",56692768700,0
"Baumard, Nicolas",36169147800,"Littman, Rebecca",56521338500,0
"Baumard, Nicolas",36169147800,"Rand, David G.",23095594600,0
"Baumard, Nicolas",36169147800,"Thomsen, Lotte",16403274900,0
"Baumard, Nicolas",36169147800,"Fiske, Alan P.",6603903833,0
"Baumard, Nicolas",36169147800,"Agthe, Maria",16306613500,0
"Baumard, Nicolas",36169147800,"Maner, Jon K.",6602626645,0
"Baumard, Nicolas",36169147800,"Aitken, Kenneth J.",35592961400,0
"Baumard, Nicolas",36169147800,"Blackwell, Aaron D.",8386104900,0
"Baumard, Nicolas",36169147800,"Chen, Bin-Bin",55879877000,0
"Baumard, Nicolas",36169147800,"Jacobs, Ivo",57215495925,0
"Baumard, Nicolas",36169147800,"Gärdenfors, Peter",6602498566,0
"Baumard, Nicolas",36169147800,"Matzel, Louis D.",7004872223,0
"Baumard, Nicolas",36169147800,"Sauce, Bruno",55371761500,0
"Baumard, Nicolas",36169147800,"Moerman, Daniel E.",7004680661,0
"Baumard, Nicolas",36169147800,"Odic, Darko",35176298400,0
"Baumard, Nicolas",36169147800,"Ohl, Sven",41862196500,0
"Baumard, Nicolas",36169147800,"Rolfs, Martin",6603456402,0
"Baumard, Nicolas",36169147800,"Pearson, Adam R.",12790445300,0
"Baumard, Nicolas",36169147800,"van der Linden, Sander",54409938000,0
"Baumard, Nicolas",36169147800,"Sherlock, James M.",56884209700,0
"Baumard, Nicolas",36169147800,"Zietsch, Brendan P.",57212235662,0
"Baumard, Nicolas",36169147800,"Spring, Victoria L.",55929270300,0
"Baumard, Nicolas",36169147800,"Cameron, C Daryl",36551893200,0
"Baumard, Nicolas",36169147800,"Gray, Kurt",15520639300,0
"Baumard, Nicolas",36169147800,"Sternberg, Robert J.",7102020106,0
"Baumard, Nicolas",36169147800,"Chamberlain, Rebecca",35723664500,0
"Baumard, Nicolas",36169147800,"Wagemans, Johan",7006148651,0
"Baumard, Nicolas",36169147800,"Volk, Anthony A.",7006301598,0
"Baumard, Nicolas",36169147800,"Wolfe, Jeremy M.",14036406400,0
"Baumard, Nicolas",36169147800,"Frayn, Michael",57202873985,0
"Baumard, Nicolas",36169147800,"Chisholm, James S.",7102693173,0
"Baumard, Nicolas",36169147800,"Coall, David A.",8770112000,0
"Bullot, Nicolas J.",15520483900,"Llano, Daniel A.",6602225310,0
"Bullot, Nicolas J.",15520483900,"Miceli, Gabriele",7006611749,0
"Bullot, Nicolas J.",15520483900,"Dick, Anthony Steven",34971023400,0
"Bullot, Nicolas J.",15520483900,"Racine, Eric",6701458932,0
"Bullot, Nicolas J.",15520483900,"Noles, Nicholaus S.",56603299000,0
"Bullot, Nicolas J.",15520483900,"Danovitch, Judith H.",57203005312,0
"Bullot, Nicolas J.",15520483900,"Torres-Garcia, Adrianna",56342229200,0
"Bullot, Nicolas J.",15520483900,"Shuai, Lan",55078175800,0
"Bullot, Nicolas J.",15520483900,"Gong, Tao",35177507200,0
"Bullot, Nicolas J.",15520483900,"Fishbach, Ayelet",6603551816,0
"Bullot, Nicolas J.",15520483900,"Amato, Davide",35586348500,0
"Bullot, Nicolas J.",15520483900,"Rizzolatti, Giacomo",7006040753,0
"Bullot, Nicolas J.",15520483900,"DeYoung, Colin G.",6602855589,0
"Bullot, Nicolas J.",15520483900,"Grazioplene, Rachael G.",36106765800,0
"Bullot, Nicolas J.",15520483900,"Wright, Rex A.",7403911683,0
"Bullot, Nicolas J.",15520483900,"Pantaleo, Giuseppe",56838949400,0
"Bullot, Nicolas J.",15520483900,"Hölscher, Christoph",7005742397,0
"Bullot, Nicolas J.",15520483900,"Büchner, Simon",23466155000,0
"Bullot, Nicolas J.",15520483900,"Strube, Gerhard",7007006490,0
"Bullot, Nicolas J.",15520483900,"Egner, Tobias",6602603750,0
"Bullot, Nicolas J.",15520483900,"Sloman, Aaron",6701809259,0
"Bullot, Nicolas J.",15520483900,"Maoz, Ifat",6701886308,0
"Bullot, Nicolas J.",15520483900,"Deacon, S. Hélène",9233069700,0
"Bullot, Nicolas J.",15520483900,"Homer, Bruce D.",7003414400,0
"Bullot, Nicolas J.",15520483900,"Miller, Russell",56125798000,0
"Bullot, Nicolas J.",15520483900,"Donnellya, Seamus",55491126800,0
"Bullot, Nicolas J.",15520483900,"Persson, Tomas",54680491900,0
"Bullot, Nicolas J.",15520483900,"Reader, Simon M",7006148395,0
"Bullot, Nicolas J.",15520483900,"De Gelder, Beatrice",55172605400,0
"Bullot, Nicolas J.",15520483900,"Vandenbulcke, Mathieu",8731868400,0
"Bullot, Nicolas J.",15520483900,"De Barra, Mícheál",36760629400,0
"Bullot, Nicolas J.",15520483900,"Gächter, Simon",6602903941,0
"Bullot, Nicolas J.",15520483900,"Erickson, Shanna",53879756200,0
"Bullot, Nicolas J.",15520483900,"Wertz, Annie E.",18435699100,0
"Bullot, Nicolas J.",15520483900,"Rips, Lance J.",7004056959,0
"Bullot, Nicolas J.",15520483900,"Hespos, Susan J.",6603010679,0
"Bullot, Nicolas J.",15520483900,"Stupple, Edward J. N.",16231962300,0
"Bullot, Nicolas J.",15520483900,"Ball, Linden J.",7102282029,0
"Bullot, Nicolas J.",15520483900,"Altay, Sacha",57215824354,0
