OriginalName,AuthorID,Domain,Num
"Baumeister, Roy F.",7102470609,Risk Sensitivity; Animal Preferences; Decision Making,1
"Baumeister, Roy F.",7102470609,Self-Deception; Intentionalism; Akrasia,1
"Baumeister, Roy F.",7102470609,Affective Forecasting; Happiness; Emotion,1
"Baumeister, Roy F.",7102470609,Narrative Identity; Theory of Narrative; Narrative Self,1
"Baumeister, Roy F.",7102470609,Conscious; Deliberation; Decision Quality,1
"Baumeister, Roy F.",7102470609,Mate Choice; Cypriot Greek; Pre-Industrial Society,1
"Baumeister, Roy F.",7102470609,Advice; Career Development; Self-Perception,1
"Baumeister, Roy F.",7102470609,Life Satisfaction; Continuity; Life Span Development,1
"Ainsworth, Sarah E.",55147699200,Self-Control; Ego; Depletion,2
"Ainsworth, Sarah E.",55147699200,Sex Characteristics; Mate Choice; Evolutionary Psychology,1
"Ainsworth, Sarah E.",55147699200,Psychology Student; Awards and Prizes; Scientific Societies,1
"Ainsworth, Sarah E.",55147699200,Disgust; Outgroup; Immune System,1
"Ainsworth, Sarah E.",55147699200,Life Satisfaction; Continuity; Life Span Development,1
"Vohs, Kathleen D.",7004605055,None,0
"Morsella, Ezequiel",6602643315,None,0
"Godwin, Christine A.",55543084500,Dreaming; Dream Content; Wakefulness,1
"Godwin, Christine A.",55543084500,Mind Wandering; Young Adult; Ecological Momentary Assessment,1
"Jantz, Tiffany K.",55376304400,Episodic Memory; Magnetic Resonance Imaging; Parietal Lobe,1
"Jantz, Tiffany K.",55376304400,Forgetting; Retrieval Practice; Cued Recall,1
"Krieger, Stephen C.",7004915382,Multiple Sclerosis; Neuropsychological Tests; Cognition,6
"Krieger, Stephen C.",7004915382,Disease Progression; McDonald's; Glatiramer,5
"Krieger, Stephen C.",7004915382,Lesion; Grey Matter; Cervical Cord,4
"Krieger, Stephen C.",7004915382,Multiple Sclerosis; Gait; Walking,2
"Krieger, Stephen C.",7004915382,Optic Neuritis; Multiple Sclerosis; Optical Coherence Tomography,2
"Krieger, Stephen C.",7004915382,Natalizumab; Multiple Sclerosis; Fingolimod,1
"Krieger, Stephen C.",7004915382,Psychological Resilience; Resiliency; Mental Health,1
"Krieger, Stephen C.",7004915382,Multiple Sclerosis; Genetic Predisposition; Interleukin-7 Receptors,1
"Krieger, Stephen C.",7004915382,Hematopoietic Stem Cell Transplantation; Multiple Sclerosis; Autoimmune Diseases,1
"Krieger, Stephen C.",7004915382,Primary Care; Consultation Service; General Practitioners,1
"Krieger, Stephen C.",7004915382,Multiple Sclerosis; Fatigue; Parkinson's Disease,1
"Krieger, Stephen C.",7004915382,Radiology; Peer Review; Diagnostic Errors,1
"Krieger, Stephen C.",7004915382,Citations; Education; Scholarly Publication,1
"Krieger, Stephen C.",7004915382,Healthy Aging; Goals of Medicine; Geriatrics,1
"Krieger, Stephen C.",7004915382,Mediterranean Diet; Diet; Food Frequency Questionnaires,1
"Krieger, Stephen C.",7004915382,Laquinimod; Teriflunomide; Multiple Sclerosis,1
"Krieger, Stephen C.",7004915382,Fampridine; Multiple Sclerosis; Potassium Channel Blocker,1
"Krieger, Stephen C.",7004915382,Delivery Of Health Care; Build-Operate-Transfer; Teleconsultation,1
"Krieger, Stephen C.",7004915382,Clinical Competence; Graduate Medical Education; Internship and Residency,1
"Krieger, Stephen C.",7004915382,Ethnic Minorities; Racism; COVID-19,1
"Gazzaley, Adam",6602657531,Spatial Attention; Stimulus Processing; Electroencephalogram,7
"Gazzaley, Adam",6602657531,Transcranial Direct Current Stimulation; Stimulation; Motor Cortex,4
"Gazzaley, Adam",6602657531,Multiple Sclerosis; Neuropsychological Tests; Cognition,4
"Gazzaley, Adam",6602657531,Involuntary; Imagery; Symbol Manipulation,4
"Gazzaley, Adam",6602657531,Mindfulness Meditation; Mindfulness; Inner Experience,3
"Gazzaley, Adam",6602657531,Episodic Memory; Magnetic Resonance Imaging; Parietal Lobe,3
"Gazzaley, Adam",6602657531,Perirhinal Cortex; Cognition; Hippocampus,2
"Gazzaley, Adam",6602657531,Developmental Coordination Disorder; Motor Skills; Exercise,1
"Gazzaley, Adam",6602657531,Multisensory Integration; Audiovisual Equipment; Cross-Modal,1
"Gazzaley, Adam",6602657531,Cognitive Behavioral Therapy; Mental Health; Patient Health Questionnaire,1
"Gazzaley, Adam",6602657531,Cognitive Dysfunction; Short-Term Memory; Processing Speed,1
"Gazzaley, Adam",6602657531,Virtual Reality Exposure Therapy; Emotion; Social Presence,1
"Gazzaley, Adam",6602657531,Music; Finger Tapping; Beat Induction,1
"Gazzaley, Adam",6602657531,Neurofeedback; Attention Deficit Hyperactivity Disorder; Electroencephalogram,1
"Gazzaley, Adam",6602657531,Whole Number; Rational Number; Numerosity,1
"Gazzaley, Adam",6602657531,Autism; Motor Skills; Autistic Disorder,1
"Gazzaley, Adam",6602657531,Mind Wandering; Young Adult; Ecological Momentary Assessment,1
"Gazzaley, Adam",6602657531,Rhesus Monkey; Animals; Stereology,1
"Gazzaley, Adam",6602657531,Microstates; Electroencephalography; Brain Mapping,1
"Gazzaley, Adam",6602657531,Healthy Aging; Serious Games; Sensor,1
"Mather, Mara",35612038600,Age Differences; Time Perspective; Young Adult,8
"Mather, Mara",35612038600,Emotion; Basolateral Amygdala; Hydrocortisone,6
"Mather, Mara",35612038600,Locus Ceruleus; Alzheimer Disease; Norepinephrine,6
"Mather, Mara",35612038600,Respiratory Sinus Arrhythmia; Heart Rate Variability; Autonomic Nervous System,4
"Mather, Mara",35612038600,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,3
"Mather, Mara",35612038600,Diffusion Weighted Imaging; White Matter; Magnetic Resonance Imaging,1
"Mather, Mara",35612038600,Hydrocortisone; Trier; Hypothalamus Hypophysis Adrenal System,1
"Mather, Mara",35612038600,Mental Recall; Suggestibility; DRM Paradigm,1
"Mather, Mara",35612038600,Facial Expression; Emotion; Attentional Bias,1
"Mather, Mara",35612038600,Stereotype Threat; Scanning Transmission Electron Microscopy; Competence Beliefs,1
"Mather, Mara",35612038600,Cognitive Reserve; Dementia; Cognition,1
"Mather, Mara",35612038600,Pressoreceptor Reflex; Adrenergic System; Muscle Sympathetic Nerve Activity,1
"Mather, Mara",35612038600,Optimism; Quality Of Life; Positive Affect,1
"Mather, Mara",35612038600,Spatial Frequency; Left Hemisphere; Evoked Potentials,1
"Mather, Mara",35612038600,Attentional Blink; Repetition Blindness; Serials,1
"Mather, Mara",35612038600,Locus Ceruleus; Norepinephrine; Animals,1
"Mather, Mara",35612038600,Anorexia Nervosa; Refeeding Syndrome; Young Adult,1
"Mather, Mara",35612038600,Somatotropin Receptors; Animals; Laron Syndrome,1
"Mather, Mara",35612038600,Pupillometry; Pupils; Cognitive Load,1
"Mather, Mara",35612038600,Attentional Bias; Low Calorie Foods; Young Adult,1
"Mather, Mara",35612038600,Magnetic Resonance Imaging; Visual Attention; Processing Capacity,1
"Clewett, David",55369461400,Emotion; Basolateral Amygdala; Hydrocortisone,3
"Clewett, David",55369461400,Reading Comprehension; Expository Text; Reader,2
"Clewett, David",55369461400,Age Differences; Time Perspective; Young Adult,2
"Clewett, David",55369461400,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Clewett, David",55369461400,Animals; Entorhinal Cortex; Cognitive Map,1
"Clewett, David",55369461400,Pupillometry; Pupils; Cognitive Load,1
"Clewett, David",55369461400,Reward; Ventral Tegmentum; Tagging,1
"Clewett, David",55369461400,Magnetic Resonance Imaging; Visual Attention; Processing Capacity,1
"Sakaki, Michiko",52364796500,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,4
"Sakaki, Michiko",52364796500,Age Differences; Time Perspective; Young Adult,4
"Sakaki, Michiko",52364796500,Respiratory Sinus Arrhythmia; Heart Rate Variability; Autonomic Nervous System,2
"Sakaki, Michiko",52364796500,Emotion; Basolateral Amygdala; Hydrocortisone,2
"Sakaki, Michiko",52364796500,Exploratory Behavior; Deep Learning; Headlines,2
"Sakaki, Michiko",52364796500,Achievement Goals; Self Efficacy; Mindset,1
"Sakaki, Michiko",52364796500,Facial Expression; Emotion; Attentional Bias,1
"Sakaki, Michiko",52364796500,Emotion; Reminiscence; Cultural Life,1
"Sakaki, Michiko",52364796500,Psychosomatics; Health Behavior; Cross-Sectional Studies,1
"Sakaki, Michiko",52364796500,Neuromarketing; Neurosciences; Community Participation,1
"Sakaki, Michiko",52364796500,Long-range Correlations; Avalanches; Criticality,1
"Harley, Carolyn W.",35584583800,Tauopathies; Tau Proteins; Alzheimer Disease,2
"Harley, Carolyn W.",35584583800,Olfactory Bulb; Piriform Cortex; Smell,2
"Harley, Carolyn W.",35584583800,Basolateral Amygdala; Amygdala; Central Nucleus (Amygdala),2
"Harley, Carolyn W.",35584583800,Locus Ceruleus; Norepinephrine; Animals,2
"Harley, Carolyn W.",35584583800,Olfactory Disorders; Smelling; Odors,1
"Harley, Carolyn W.",35584583800,Animals; Entorhinal Cortex; Cognitive Map,1
"Harley, Carolyn W.",35584583800,Age Differences; Time Perspective; Young Adult,1
"Harley, Carolyn W.",35584583800,Channelrhodopsins; Neuron; Designer Drugs,1
"Harley, Carolyn W.",35584583800,Ovx; Estradiol; Hippocampus,1
"Harley, Carolyn W.",35584583800,Histone Deacetylases; Animals; Epigenetics,1
"Harley, Carolyn W.",35584583800,Locus Ceruleus; Long-Term Potentiation; Norepinephrine,1
"Firestone, Chaz",55789103700,Object Detection; Deep Learning; IOU,2
"Firestone, Chaz",55789103700,Naive Realism; Philosophy of Perception; Disjunctivism,2
"Firestone, Chaz",55789103700,Distance Perception; Virtual Reality; Helmet Mounted Displays,2
"Firestone, Chaz",55789103700,Percept; Photostimulation; Perceptual Grouping,2
"Firestone, Chaz",55789103700,Animacy; Action Understanding; Prediction,2
"Firestone, Chaz",55789103700,Cognitive Penetration; Free Energy; Visual Cortex,2
"Firestone, Chaz",55789103700,Conditional; Belief Bias; Dual Process Theory,1
"Firestone, Chaz",55789103700,Visual Working Memory; Short-Term Memory; Young Adult,1
"Firestone, Chaz",55789103700,Change Blindness; Eye Movements; Long-Term Memory,1
"Scholl, Brian J.",7004783103,Gaze; Joint Attention; Ocular Fixation,5
"Scholl, Brian J.",7004783103,Animacy; Action Understanding; Prediction,3
"Scholl, Brian J.",7004783103,Object-Based Attention; Space Perception; Perceptual Grouping,2
"Scholl, Brian J.",7004783103,Distance Perception; Virtual Reality; Helmet Mounted Displays,2
"Scholl, Brian J.",7004783103,Aesthetic Preference; Cheek; Functional Laterality,2
"Scholl, Brian J.",7004783103,Prosopagnosia; Face Processing; Photostimulation,1
"Scholl, Brian J.",7004783103,Multisensory Integration; Audiovisual Equipment; Cross-Modal,1
"Scholl, Brian J.",7004783103,Reading Comprehension; Expository Text; Reader,1
"Scholl, Brian J.",7004783103,Numerosity; Number Line; Approximate,1
"Scholl, Brian J.",7004783103,Binoculars; Suppression; Bistable,1
"Scholl, Brian J.",7004783103,Percept; Photostimulation; Perceptual Grouping,1
"Scholl, Brian J.",7004783103,Change Blindness; Eye Movements; Long-Term Memory,1
"Scholl, Brian J.",7004783103,Other-Race Effect; Facial Recognition; Statistical Bias,1
"Scholl, Brian J.",7004783103,Haptics; Oblique; Human Vision,1
"Maestripieri, Dario",7006127701,Macaca; Macaca Mulatta; Primates,3
"Maestripieri, Dario",7006127701,Testosterone; Hydrocortisone; Aggression,3
"Maestripieri, Dario",7006127701,Sex Characteristics; Mate Choice; Evolutionary Psychology,2
"Maestripieri, Dario",7006127701,Saliency; Object Detection; Visual Attention,1
"Maestripieri, Dario",7006127701,Facial Expression; Emotion; Attentional Bias,1
"Maestripieri, Dario",7006127701,Polymorphism; Involutional Depression; Genotype-Environment Interaction,1
"Maestripieri, Dario",7006127701,Emotion; Basolateral Amygdala; Hydrocortisone,1
"Maestripieri, Dario",7006127701,Creationist; Acceptance; Religion and Science,1
"Maestripieri, Dario",7006127701,Evening; Circadian Rhythm; Slow Wave Sleep,1
"Maestripieri, Dario",7006127701,Reproducibility; Open Science; P-Value,1
"Maestripieri, Dario",7006127701,Animals; SCID Mouse; Epstein Barr Virus Infection,1
"Maestripieri, Dario",7006127701,Art Market; Auction Houses; Art,1
"Maestripieri, Dario",7006127701,Alpha Amylase Saliva Isoenzyme; Amylase; Hydrocortisone,1
"Maestripieri, Dario",7006127701,Macaca Radiata; Animals; Early Life,1
"Maestripieri, Dario",7006127701,Premium; Body Height; Aesthetic Value,1
"Henry, Andrea",56400264400,Sex Characteristics; Mate Choice; Evolutionary Psychology,1
"Henry, Andrea",56400264400,Reproducibility; Open Science; P-Value,1
"Henry, Andrea",56400264400,Testosterone; Hydrocortisone; Aggression,1
"Nickels, Nora",56401229400,Testosterone; Hydrocortisone; Aggression,2
"Nickels, Nora",56401229400,Sex Characteristics; Mate Choice; Evolutionary Psychology,1
"Nickels, Nora",56401229400,Emotion; Basolateral Amygdala; Hydrocortisone,1
"Nickels, Nora",56401229400,Evening; Circadian Rhythm; Slow Wave Sleep,1
"Nickels, Nora",56401229400,Reproducibility; Open Science; P-Value,1
"Goldin-Meadow, Susan",7004380699,Co-speech Gestures; Preschool Children; Iconic,33
"Goldin-Meadow, Susan",7004380699,Sign Language; Hearing Impairment; Iconicity,14
"Goldin-Meadow, Susan",7004380699,Home Literacy Environment; Preschool Children; Shared Reading,6
"Goldin-Meadow, Susan",7004380699,Language Development; Word Learning; Artificial Grammar Learning,2
"Goldin-Meadow, Susan",7004380699,Numerosity; Number Line; Approximate,2
"Goldin-Meadow, Susan",7004380699,Entrainment; Speech Signal; Hearing,2
"Goldin-Meadow, Susan",7004380699,Mental Number Line; Number Processing; Mathematics,1
"Goldin-Meadow, Susan",7004380699,Achievement Goals; Self Efficacy; Mindset,1
"Goldin-Meadow, Susan",7004380699,Mathematics; Word Problem; Learning Disorders,1
"Goldin-Meadow, Susan",7004380699,Deaf; Deaf Children; Cochlea Prosthesis,1
"Goldin-Meadow, Susan",7004380699,Preschool Children; Lexical Development; Mutual Exclusivity,1
"Goldin-Meadow, Susan",7004380699,Virtual Reality; Personal Space; Multisensory Integration,1
"Goldin-Meadow, Susan",7004380699,Joint Attention; Autism; Communication,1
"Goldin-Meadow, Susan",7004380699,Executive Function; School Readiness; Preschool Children,1
"Goldin-Meadow, Susan",7004380699,Deaf; Hearing Impairment; Cochlea Prosthesis,1
"Goldin-Meadow, Susan",7004380699,Hunter-gatherers; Grandparents; Biological Evolution,1
"Goldin-Meadow, Susan",7004380699,Sound Symbolism; Flavors; Ideophones,1
"Goldin-Meadow, Susan",7004380699,Syntax; Sentence Production; Prepositional Object,1
"Goldin-Meadow, Susan",7004380699,Biological Evolution; Evolution of Language; Artificial Grammar Learning,1
"Goldin-Meadow, Susan",7004380699,Neuronal Plasticity; Language Development; Brain-Damaged,1
"Goldin-Meadow, Susan",7004380699,Concept Formation; Bare Plurals; Truth Conditions,1
"Brentari, Diane",6505907624,Sign Language; Hearing Impairment; Iconicity,19
"Brentari, Diane",6505907624,Hand; Hand Gesture; American Sign Language,4
"Brentari, Diane",6505907624,Co-speech Gestures; Preschool Children; Iconic,3
"Brentari, Diane",6505907624,Language Development; Word Learning; Artificial Grammar Learning,2
"Brentari, Diane",6505907624,Joint Attention; Autism; Communication,1
"Van Lange, Paul A. M.",7004460194,None,0
"Rinderu, Maria I.",57189369276,Life History Traits; Childhood; Unpredictability,2
"Rinderu, Maria I.",57189369276,Disgust; Outgroup; Immune System,2
"Bushman, Brad J.",7007159799,Players; Video Games; Aggression,21
"Bushman, Brad J.",7007159799,Narcissism; Personality Disorders; Entitlement,5
"Bushman, Brad J.",7007159799,Gun Violence; Firearms; Licensed Dealers,3
"Bushman, Brad J.",7007159799,Traffic Behavior; Aggressive Driving; Anger,2
"Bushman, Brad J.",7007159799,Life History Traits; Childhood; Unpredictability,2
"Bushman, Brad J.",7007159799,Mass Murder; Terrorism; School Violence,2
"Bushman, Brad J.",7007159799,Disgust; Outgroup; Immune System,2
"Bushman, Brad J.",7007159799,Religious Coping; Spiritual Well-Being; Coping Behavior,1
"Bushman, Brad J.",7007159799,Subjective Well-Being; Happiness; Life Satisfaction,1
"Bushman, Brad J.",7007159799,Psychopathy; Conduct Disorder; Antisocial Behavior,1
"Bushman, Brad J.",7007159799,Transcranial Direct Current Stimulation; Stimulation; Motor Cortex,1
"Bushman, Brad J.",7007159799,Brand Placement; Food Advertising; Beverages,1
"Bushman, Brad J.",7007159799,Domestic Violence; Intimate Partner Violence; Crime Victims,1
"Bushman, Brad J.",7007159799,Temperament; Parenting; Preschool Children,1
"Bushman, Brad J.",7007159799,Social Dominance Orientation; Authoritarianism; Political Attitudes,1
"Bushman, Brad J.",7007159799,Meta-Analysis; Random Effects; Coverage Probability,1
"Bushman, Brad J.",7007159799,Supplementation; Docosahexaenoic Acids; Attention Deficit Hyperactivity Disorder,1
"Bushman, Brad J.",7007159799,Personality Traits; Character Traits; Novelty Seeking,1
"Bushman, Brad J.",7007159799,Online Games; Avatar; Players,1
"Bushman, Brad J.",7007159799,Stock Returns; Air Quality; Investor Sentiment,1
"Bushman, Brad J.",7007159799,Avoidance Behavior; Young Adult; Center of Pressure,1
"Nettle, Daniel",8517977200,Telomeres; Leukocyte; Cellular Senescence,12
"Nettle, Daniel",8517977200,Life History Traits; Childhood; Unpredictability,9
"Nettle, Daniel",8517977200,Food Pantries; Program Participation; Family Characteristic,3
"Nettle, Daniel",8517977200,Birds; Cyanistes Caeruleus; Passeriformes,3
"Nettle, Daniel",8517977200,Corticosterone; Glucocorticoid; Junco Hyemalis,2
"Nettle, Daniel",8517977200,Welfare State; Income; ESS,2
"Nettle, Daniel",8517977200,Cognitive Bias; Test Bias; Judgments,2
"Nettle, Daniel",8517977200,Punishment; Ultimatum Game; Guilt Aversion,1
"Nettle, Daniel",8517977200,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,1
"Nettle, Daniel",8517977200,Interval Timing; Time Perception; Young Adult,1
"Nettle, Daniel",8517977200,Delay Discounting; Reward; Impulsiveness,1
"Nettle, Daniel",8517977200,Intellectual Structure; Bibliometric Analysis; Scientometrics,1
"Nettle, Daniel",8517977200,Cultural Evolution; Social Learning; Animals,1
"Nettle, Daniel",8517977200,Moral Judgement; Emotion; Disgust,1
"Nettle, Daniel",8517977200,Social Dominance Orientation; Authoritarianism; Political Attitudes,1
"Nettle, Daniel",8517977200,Orphans; Parental Death; COVID-19,1
"Nettle, Daniel",8517977200,Basal Metabolic Rate; Birds; Thermoregulation,1
"Nettle, Daniel",8517977200,Operations Research; Soft Systems Methodology; Critical Systems Thinking,1
"Nettle, Daniel",8517977200,Feeding Behavior; Obesity; Eating,1
"Nettle, Daniel",8517977200,Inclusive Fitness; Kin Selection; Biological Evolution,1
"Nettle, Daniel",8517977200,Socioeconomic Position; Cohort Studies; Midlife,1
"Nettle, Daniel",8517977200,Affective Response; Eriococcidae; Exercise,1
"Nettle, Daniel",8517977200,Personnel; Millennials; Baby Boomer Generation,1
"Nettle, Daniel",8517977200,Life History Traits; Maternal Inheritance; Bet-Hedging,1
"Nettle, Daniel",8517977200,Social Status; Subjective; Self-Rated Health,1
"Andrews, Clare",36149256500,Telomeres; Leukocyte; Cellular Senescence,4
"Andrews, Clare",36149256500,Food Pantries; Program Participation; Family Characteristic,2
"Andrews, Clare",36149256500,Corticosterone; Glucocorticoid; Junco Hyemalis,2
"Andrews, Clare",36149256500,Birds; Cyanistes Caeruleus; Passeriformes,2
"Andrews, Clare",36149256500,Cognitive Bias; Test Bias; Judgments,2
"Andrews, Clare",36149256500,Interval Timing; Time Perception; Young Adult,1
"Andrews, Clare",36149256500,Basal Metabolic Rate; Birds; Thermoregulation,1
"Andrews, Clare",36149256500,Nicrophorus Vespilloides; Silphidae; Beetles,1
"Bateson, Melissa",7007065370,Telomeres; Leukocyte; Cellular Senescence,13
"Bateson, Melissa",7007065370,Cognitive Bias; Test Bias; Judgments,6
"Bateson, Melissa",7007065370,Food Pantries; Program Participation; Family Characteristic,3
"Bateson, Melissa",7007065370,Birds; Cyanistes Caeruleus; Passeriformes,3
"Bateson, Melissa",7007065370,Neurogenesis; Nervous System Development; Neural Stem Cells,2
"Bateson, Melissa",7007065370,Corticosterone; Glucocorticoid; Junco Hyemalis,2
"Bateson, Melissa",7007065370,Broiler Chickens; Heterophils; Broiler,2
"Bateson, Melissa",7007065370,Animals; Pan Troglodytes; Captive Animals,2
"Bateson, Melissa",7007065370,Interval Timing; Time Perception; Young Adult,1
"Bateson, Melissa",7007065370,Basal Metabolic Rate; Birds; Thermoregulation,1
"Bateson, Melissa",7007065370,Body Temperature; Fever; Temporal Arteries,1
"Bateson, Melissa",7007065370,Feeding Behavior; Obesity; Eating,1
"Bateson, Melissa",7007065370,Socioeconomic Position; Cohort Studies; Midlife,1
"Bateson, Melissa",7007065370,Risk Sensitivity; Animal Preferences; Decision Making,1
"Bateson, Melissa",7007065370,Social Status; Subjective; Self-Rated Health,1
"Hulleman, Johan",6601997147,Mammography; Calcinosis; Computer-Aided Diagnosis,4
"Hulleman, Johan",6601997147,Visual Search; Distractor; Young Adult,2
"Hulleman, Johan",6601997147,Breast Density; Mammography; Cancer Risk,2
"Hulleman, Johan",6601997147,Journalism; News; Social Media,1
"Hulleman, Johan",6601997147,Magnocellular; Schizophrenia; Perceptual Organization,1
"Olivers, Christian N. L.",6603803862,Visual Search; Distractor; Young Adult,17
"Olivers, Christian N. L.",6603803862,Visual Working Memory; Short-Term Memory; Young Adult,14
"Olivers, Christian N. L.",6603803862,Spatial Attention; Stimulus Processing; Electroencephalogram,3
"Olivers, Christian N. L.",6603803862,Visual Cortex; Functional Magnetic Resonance Imaging; Brain Mapping,3
"Olivers, Christian N. L.",6603803862,Interval Timing; Time Perception; Young Adult,2
"Olivers, Christian N. L.",6603803862,Binoculars; Suppression; Bistable,2
"Olivers, Christian N. L.",6603803862,Change Blindness; Eye Movements; Long-Term Memory,2
"Olivers, Christian N. L.",6603803862,Connectome; Functional Magnetic Resonance Imaging; Functional Connectivity,1
"Olivers, Christian N. L.",6603803862,Journalism; News; Social Media,1
"Olivers, Christian N. L.",6603803862,Line; Cebus; Psychophysical,1
"Olivers, Christian N. L.",6603803862,Crowding; Young Adult; Fovea,1
"Olivers, Christian N. L.",6603803862,Perceptual Issues; Neural Correlates of Consciousness; Consciousness,1
"Olivers, Christian N. L.",6603803862,William Shakespeare; Henry IV; Dramatist,1
"Leibovich, Tali",54968395900,Numerosity; Number Line; Approximate,6
"Leibovich, Tali",54968395900,Mental Number Line; Number Processing; Mathematics,2
"Leibovich, Tali",54968395900,Reproducibility; Open Science; P-Value,1
"Katzin, Naama",57190344133,Numerosity; Number Line; Approximate,6
"Katzin, Naama",57190344133,Electroencephalogram; Imitation; Action Understanding,1
"Katzin, Naama",57190344133,Bilingualism; Bilingual Aphasia; Monolingual,1
"Katzin, Naama",57190344133,Reproducibility; Open Science; P-Value,1
"Harel, Maayan",57436416700,Numerosity; Number Line; Approximate,1
"Henik, Avishai",7004441178,Mental Number Line; Number Processing; Mathematics,13
"Henik, Avishai",7004441178,Numerosity; Number Line; Approximate,11
"Henik, Avishai",7004441178,Stroop Test; Cognitive Control; Executive Function,7
"Henik, Avishai",7004441178,Autonomous Sensory Meridian Response; Grapheme; Color Associations,5
"Henik, Avishai",7004441178,Inhibitory Control; Proactive Inhibition; Electroencephalogram,3
"Henik, Avishai",7004441178,Theory of Mind; Preschool Children; Mindreading,2
"Henik, Avishai",7004441178,Anorexia Nervosa; Magnetic Resonance Imaging; Cognitive Remediation Therapy,2
"Henik, Avishai",7004441178,Dyslexia; Reading Disability; Literacy,1
"Henik, Avishai",7004441178,Wayfinding; Navigation; Cognitive Map,1
"Henik, Avishai",7004441178,Electroencephalogram; Imitation; Action Understanding,1
"Henik, Avishai",7004441178,Bilingualism; Bilingual Aphasia; Monolingual,1
"Henik, Avishai",7004441178,Mathematics; Word Problem; Learning Disorders,1
"Henik, Avishai",7004441178,Facial Expression; Emotion; Attentional Bias,1
"Henik, Avishai",7004441178,Attentional Bias; Social Phobia; Anxiety,1
"Henik, Avishai",7004441178,Color Constancy; Dress; Lighting,1
"Henik, Avishai",7004441178,Sequence Learning; Young Adult; Chunking,1
"Henik, Avishai",7004441178,Obsessive Compulsive Disorder; Compulsion; Magnetic Resonance Imaging,1
"Henik, Avishai",7004441178,Age Differences; Time Perspective; Young Adult,1
"Henik, Avishai",7004441178,Reaction Time; Joint Tasks; Selection Response,1
"Henik, Avishai",7004441178,Cebus; Tool Use Behavior; Animals,1
"Henik, Avishai",7004441178,Reproducibility; Open Science; P-Value,1
"Henik, Avishai",7004441178,Prosody; Facial Expression; Emotion,1
"Henik, Avishai",7004441178,Metacognition; Anxiety Disorders; Tolerance,1
"Henik, Avishai",7004441178,Rumination; Anxiety; Pessimism,1
"Henik, Avishai",7004441178,Age of Acquisition; Young Adult; Psycholinguistics,1
"Henik, Avishai",7004441178,Extended Mind; Enactivism; Artificial Intelligence,1
"Henik, Avishai",7004441178,Pupillometry; Pupils; Cognitive Load,1
"Henik, Avishai",7004441178,Word Processing; Affective; Arousal,1
"Henik, Avishai",7004441178,Blinking; Electrooculogram; Eyelid Reflex,1
"Henik, Avishai",7004441178,Education; Learning Styles; Brain Science,1
"Henik, Avishai",7004441178,Legal Education; Northumbria; Internet Access,1
"Burkart, Judith M.",14029595300,Pan Troglodytes; Primates; Grooming,6
"Burkart, Judith M.",14029595300,Cultural Evolution; Social Learning; Animals,6
"Burkart, Judith M.",14029595300,Antipredatory Behavior; Communication; Mobbing,5
"Burkart, Judith M.",14029595300,Callithrix; Leontopithecus Chrysomelas; Animals,5
"Burkart, Judith M.",14029595300,Cognition; Pan Troglodytes; Gestural Communication,4
"Burkart, Judith M.",14029595300,Language Development; Word Learning; Artificial Grammar Learning,2
"Burkart, Judith M.",14029595300,Lampropholis Delicata; Animals; Coping Style,1
"Burkart, Judith M.",14029595300,Alloparental Behavior; Cooperative Breeding; Helper,1
"Burkart, Judith M.",14029595300,Reaction Time; Joint Tasks; Selection Response,1
"Burkart, Judith M.",14029595300,Animals; Pan Troglodytes; Captive Animals,1
"Burkart, Judith M.",14029595300,Hunter-gatherers; Grandparents; Biological Evolution,1
"Burkart, Judith M.",14029595300,Telencephalon; Birds; Primates,1
"Burkart, Judith M.",14029595300,Biological Evolution; Evolution of Language; Artificial Grammar Learning,1
"Burkart, Judith M.",14029595300,Infrared Imaging; Emotion; Nose Tips,1
"Burkart, Judith M.",14029595300,Cognitive Ability; Cognition; Pan Troglodytes,1
"Burkart, Judith M.",14029595300,Language-Ready Brain; Proto-Language; Human Language,1
"Schubiger, Michèle N.",56755048600,Cultural Evolution; Social Learning; Animals,2
"Schubiger, Michèle N.",56755048600,Cognition; Pan Troglodytes; Gestural Communication,1
"Schubiger, Michèle N.",56755048600,Biological Evolution; Evolution of Language; Artificial Grammar Learning,1
"Van Schaik, Carel P.",7006482163,Cultural Evolution; Social Learning; Animals,14
"Van Schaik, Carel P.",7006482163,Pongo Pygmaeus; Borneo; Malaysia,11
"Van Schaik, Carel P.",7006482163,Cognition; Pan Troglodytes; Gestural Communication,7
"Van Schaik, Carel P.",7006482163,Telencephalon; Birds; Primates,4
"Van Schaik, Carel P.",7006482163,Animals; Cercopithecidae; Atelinae,3
"Van Schaik, Carel P.",7006482163,Pan Troglodytes; Primates; Grooming,2
"Van Schaik, Carel P.",7006482163,Alloparental Behavior; Cooperative Breeding; Helper,2
"Van Schaik, Carel P.",7006482163,Hunter-gatherers; Grandparents; Biological Evolution,2
"Van Schaik, Carel P.",7006482163,Evolution of Cooperation; Cooperative Behavior; Public Goods Game,1
"Van Schaik, Carel P.",7006482163,Macaca; Macaca Mulatta; Primates,1
